item_id	title	genres	director	producer	actors	release_date	duration	age_rating	imdb_rating	imdb_num_reviews	item_rating_count	popularity	description	genres_list	directors_list	producers_list	actors_list
1372	Stranger, The (1994)	Action	Michael Miller	Danielle Steel and Jan Worthington	Robert Urich, Stacy Haiduk, Darren McGavin, Susan Sullivan, Holly Marie Combs, Marion Ross, Ron Gabriel, Tamara Gorski, George R. Robertson, Patricia Brown, Denise McLeod, Margaret Ozols, Adrian Truss, Natalie Gray, and Michal Page	unknown	unknown	unknown	6.1	587	3	unpopular	Robert Urich as a lawyer in love with a woman who's married to a dying millionaire.	['Action']	['Michael Miller']	['Danielle Steel', 'Jan Worthington']	['Robert Urich', 'Stacy Haiduk', 'Darren McGavin', 'Susan Sullivan', 'Holly Marie Combs', 'Marion Ross', 'Ron Gabriel', 'Tamara Gorski', 'George R. Robertson', 'Patricia Brown', 'Denise McLeod', 'Margaret Ozols', 'Adrian Truss', 'Natalie Gray', 'Michal Page']
714	Carrington (1995)	Drama and Romance	Christopher Hampton	Christopher Hampton and Michael Holroyd	Emma Thompson, Jonathan Pryce, Steven Waddington, Samuel West, Rufus Sewell, Penelope Wilton, Janet McTeer, Peter Blythe, Jeremy Northam, Alex Kingston, Sebastian Harcombe, Richard Clifford, David Ryall, Stephen Boxer, Annabel Mullion, Gary Turner, Georgiana Dacombe, and Helen Blatch	1995	2h 1min	R	6.8	5.4K	13	average	The platonic relationship between artist Dora Carrington (Dame Emma Thompson) and writer Lytton Strachey (Jonathan Pryce) in the early twentieth century.	['Drama', 'Romance']	['Christopher Hampton']	['Christopher Hampton', 'Michael Holroyd']	['Emma Thompson', 'Jonathan Pryce', 'Steven Waddington', 'Samuel West', 'Rufus Sewell', 'Penelope Wilton', 'Janet McTeer', 'Peter Blythe', 'Jeremy Northam', 'Alex Kingston', 'Sebastian Harcombe', 'Richard Clifford', 'David Ryall', 'Stephen Boxer', 'Annabel Mullion', 'Gary Turner', 'Georgiana Dacombe', 'Helen Blatch']
1073	Shallow Grave (1994)	Thriller	Danny Boyle	John Hodge	Kerry Fox, Christopher Eccleston, Ewan McGregor, Ken Stott, Keith Allen, Colin McCredie, Victoria Nairn, Gary Lewis, Jean Marie Coffey, Peter Mullan, Leonard OMalley, David Scoular, Grant Glendinning, Victor Eadie, Robert David MacDonald, Frances Low, Bill Denistoun, and John Bett	1994	1h 29min	R	7.3	59K	66	average	Three friends discover their new flatmate dead but loaded with cash.	['Thriller']	['Danny Boyle']	['John Hodge']	['Kerry Fox', 'Christopher Eccleston', 'Ewan McGregor', 'Ken Stott', 'Keith Allen', 'Colin McCredie', 'Victoria Nairn', 'Gary Lewis', 'Jean Marie Coffey', 'Peter Mullan', 'Leonard OMalley', 'David Scoular', 'Grant Glendinning', 'Victor Eadie', 'Robert David MacDonald', 'Frances Low', 'Bill Denistoun', 'John Bett']
1119	Some Kind of Wonderful (1987)	Drama and Romance	Howard Deutch	John Hughes	Eric Stoltz, Mary Stuart Masterson, Lea Thompson, Craig Sheffer, John Ashton, Elias Koteas, Molly Hagan, Maddie Corman, Jane Elliot, Candace Cameron Bure, Chynna Phillips, Scott Coffey, Carmine Caridi, Lee Garlington, Laura Leigh Hughes, Laura Tubelle, Amy Lynne, and Michael Bergman	1987	1h 35min	PG-13	7.1	30K	59	average	When Keith goes out with Amanda, the girl of his dreams, Amanda's ex-boyfriend plans to get back at Keith. Meanwhile, Keith's best friend, tomboy Watts, realizes she has feelings for Keith.	['Drama', 'Romance']	['Howard Deutch']	['John Hughes']	['Eric Stoltz', 'Mary Stuart Masterson', 'Lea Thompson', 'Craig Sheffer', 'John Ashton', 'Elias Koteas', 'Molly Hagan', 'Maddie Corman', 'Jane Elliot', 'Candace Cameron Bure', 'Chynna Phillips', 'Scott Coffey', 'Carmine Caridi', 'Lee Garlington', 'Laura Leigh Hughes', 'Laura Tubelle', 'Amy Lynne', 'Michael Bergman']
1538	All Over Me (1997)	Drama	Alex Sichel	Sylvia Sichel	Alison Folland, Tara Subkoff, Cole Hauser, Wilson Cruz, Leisha Hailey, Pat Briggs, Ann Dowd, Gene Canfield, Shawn Hatosy, Vincent Pastore, David Lee Russek, Aaron Harpold, John Ottavino, A. Russell Andrews, Gary Lucas, Mary Timony, Vanessa Godson, and Jennifer Smith	1997	1h 26min	R	6.4	3.3K	3	unpopular	Claude and Ellen are best friends who live in a not-so-nice area of New York. They're involved in the subculture of 90s youth, complete with drugs, live music, and homophobia. All is changed one night when a violent and meaningless death rocks their lives.	['Drama']	['Alex Sichel']	['Sylvia Sichel']	['Alison Folland', 'Tara Subkoff', 'Cole Hauser', 'Wilson Cruz', 'Leisha Hailey', 'Pat Briggs', 'Ann Dowd', 'Gene Canfield', 'Shawn Hatosy', 'Vincent Pastore', 'David Lee Russek', 'Aaron Harpold', 'John Ottavino', 'A. Russell Andrews', 'Gary Lucas', 'Mary Timony', 'Vanessa Godson', 'Jennifer Smith']
1461	Here Comes Cookie (1935)	Comedy	Norman Z. McLeod	Don Hartman and Sam Mintz	George Burns, Gracie Allen, George Barbier, Betty Furness, Andrew Tombes, Rafael Alcayde, James Burke, Lee Kohlmar, Milla Davenport, Harry Holman, Frank Darien, Jack Powell, Irving Bacon, Guinn Big Boy Williams, Nick Moro, Frank Yaconelli, The Six Olympics, and The Buccaneers	1935	1h 5min	Approved	6.3	161	1	unpopular	Alarmed that his younger daughter is about to marry a gold-digger, a millionaire turns over the fortune to her ditsy older sister for safe-keeping to his ultimate regret, protection.	['Comedy']	['Norman Z. McLeod']	['Don Hartman', 'Sam Mintz']	['George Burns', 'Gracie Allen', 'George Barbier', 'Betty Furness', 'Andrew Tombes', 'Rafael Alcayde', 'James Burke', 'Lee Kohlmar', 'Milla Davenport', 'Harry Holman', 'Frank Darien', 'Jack Powell', 'Irving Bacon', 'Guinn Big Boy Williams', 'Nick Moro', 'Frank Yaconelli', 'The Six Olympics', 'The Buccaneers']
211	M*A*S*H (1970)	Comedy and War	Robert Altman	Richard Hooker and Ring Lardner Jr.	Donald Sutherland, Elliott Gould, Tom Skerritt, Sally Kellerman, Robert Duvall, Roger Bowen, Rene Auberjonois, David Arkin, Jo Ann Pflug, Gary Burghoff, Fred Williamson, Michael Murphy, Indus Arthur, Ken Prymus, Bobby Troup, Kim Atwood, Timothy Brown, and John Schuck	1970	1h 56min	R	7.5	70K	206	popular	The staff of a Korean War field hospital use humor and high jinks to keep their sanity in the face of the horror of war.	['Comedy', 'War']	['Robert Altman']	['Richard Hooker', 'Ring Lardner Jr.']	['Donald Sutherland', 'Elliott Gould', 'Tom Skerritt', 'Sally Kellerman', 'Robert Duvall', 'Roger Bowen', 'Rene Auberjonois', 'David Arkin', 'Jo Ann Pflug', 'Gary Burghoff', 'Fred Williamson', 'Michael Murphy', 'Indus Arthur', 'Ken Prymus', 'Bobby Troup', 'Kim Atwood', 'Timothy Brown', 'John Schuck']
1240	Ghost in the Shell (Kokaku kidotai) (1995)	Animation and Sci-Fi	Mamoru Oshii	Shirow Masamune and Kazunori Itô	Atsuko Tanaka, Iemasa Kayumi, Akio Ôtsuka, Kôichi Yamadera, Yutaka Nakano, Tamio Ôki, Tesshô Genda, Namaki Masakazu, Masato Yamanouchi, Shinji Ogawa, Mitsuru Miyamoto, Kazuhiro Yamaji, Shigeru Chiba, Hiroshi Yanaka, Ginzô Matsuo, Takashi Matsuyama, Sanryô Odaka, and Masamichi Satô	1995	1h 23min	TV-MA	8.0	136K	26	average	A cyborg policewoman and her partner hunt a mysterious and powerful hacker called the Puppet Master.	['Animation', 'Sci-Fi']	['Mamoru Oshii']	['Shirow Masamune', 'Kazunori Itô']	['Atsuko Tanaka', 'Iemasa Kayumi', 'Akio Ôtsuka', 'Kôichi Yamadera', 'Yutaka Nakano', 'Tamio Ôki', 'Tesshô Genda', 'Namaki Masakazu', 'Masato Yamanouchi', 'Shinji Ogawa', 'Mitsuru Miyamoto', 'Kazuhiro Yamaji', 'Shigeru Chiba', 'Hiroshi Yanaka', 'Ginzô Matsuo', 'Takashi Matsuyama', 'Sanryô Odaka', 'Masamichi Satô']
805	Manhattan Murder Mystery (1993)	Comedy and Mystery	Woody Allen	Woody Allen and Marshall Brickman	Woody Allen, Diane Keaton, Jerry Adler, Lynn Cohen, Ron Rifkin, Joy Behar, William Addy, John Doumanian, Sylvia Kauders, Ira Wheeler, Alan Alda, Anjelica Huston, Melanie Norris, Marge Redmond, Zach Braff, George J. Manos, Linda Taylor, and Aida Turturro	1993	1h 44min	PG	7.3	42K	27	average	A middle-aged couple suspects foul play when their neighbor's wife suddenly drops dead.	['Comedy', 'Mystery']	['Woody Allen']	['Woody Allen', 'Marshall Brickman']	['Woody Allen', 'Diane Keaton', 'Jerry Adler', 'Lynn Cohen', 'Ron Rifkin', 'Joy Behar', 'William Addy', 'John Doumanian', 'Sylvia Kauders', 'Ira Wheeler', 'Alan Alda', 'Anjelica Huston', 'Melanie Norris', 'Marge Redmond', 'Zach Braff', 'George J. Manos', 'Linda Taylor', 'Aida Turturro']
1596	Nemesis 2: Nebula (1995)	Action, Sci-Fi, and Thriller	Albert Pyun	Rebecca Charles and Albert Pyun	Sue Price, Chad Stahelski, Tina Cote, Earl White, Jahi J.J. Zuri, Karen Studer, Shelton Baily, Donya Dinnah, Jon H. Epstein, Sharon Bruneau, Debbie Muggli, Zachary Studer, Dave Fisher, Bob Brown, Cinque Glendy, Richard Cetrone, Michael Banks, and Tracy Davis	unknown	unknown	unknown	3.8	1.8K	1	unpopular	It has been 73 years since Alex failed and the Humans lost the Cyborg Wars. Since then, the Humans have been enslaved. Scientists have developed a new DNA strain, which could signal the end of the Cyborgs, and they inject it into a volunteer. When the Cyborgs learn of the woman and the baby they list both for termination. To escape, she takes a stolen Cyborg ship and transports back in time to East Africa in 1980, where the mother is killed, but the baby is saved. It takes 20 years, but the Cyborg bounty hunter Nebula finally locates the girl, named Alex, and travels back in time to terminate her.	['Action', 'Sci-Fi', 'Thriller']	['Albert Pyun']	['Rebecca Charles', 'Albert Pyun']	['Sue Price', 'Chad Stahelski', 'Tina Cote', 'Earl White', 'Jahi J.J. Zuri', 'Karen Studer', 'Shelton Baily', 'Donya Dinnah', 'Jon H. Epstein', 'Sharon Bruneau', 'Debbie Muggli', 'Zachary Studer', 'Dave Fisher', 'Bob Brown', 'Cinque Glendy', 'Richard Cetrone', 'Michael Banks', 'Tracy Davis']
1447	Century (1993)	Drama	Stephen Poliakoff	Stephen Poliakoff	Charles Dance, Clive Owen, Miranda Richardson, Robert Stephens, Joan Hickson, Lena Headey, Neil Stuke, Liza Walker, Joseph Bennett, Fiona Walker, Carlton Chance, Graham Loughridge, Lex Daniel, Ian Shaw, Bruce Alexander, Mark Strong, Dail Sullivan, and Mark Hadfield	1993	1h 52min	R	6.1	331	1	unpopular	Paul Reisner, a young doctor, becomes a researcher in a prestigious medical institute. He feels he has a chance to be part of a movement of unending progress in science and civilization. Then he begins to discover the dark side of the institute, which foreshadows the dark side of the 20th century.	['Drama']	['Stephen Poliakoff']	['Stephen Poliakoff']	['Charles Dance', 'Clive Owen', 'Miranda Richardson', 'Robert Stephens', 'Joan Hickson', 'Lena Headey', 'Neil Stuke', 'Liza Walker', 'Joseph Bennett', 'Fiona Walker', 'Carlton Chance', 'Graham Loughridge', 'Lex Daniel', 'Ian Shaw', 'Bruce Alexander', 'Mark Strong', 'Dail Sullivan', 'Mark Hadfield']
1619	All Things Fair (1996)	Drama	Bo Widerberg	Bo Widerberg	Johan Widerberg, Marika Lagercrantz, Tomas von Brömssen, Karin Huldt, Nina Gunke, Kenneth Milldoff, Björn Kjellman, Frida Lindholm, Sigge Cederlund, Monica Stenbeck, Gösta Ekstrand, Hilda Suovanen, Per Olov Börjeson, Jörgen Svensson, George Bisset, Nynne Schwartz, Magnus Andersson, and Paul Lindsjö	1995	2h 10min	Unrated	6.9	6.2K	1	unpopular	Malmö, Sweden during the Second World War. Stig is a 15 year old pupil on the verge of adulthood. Viola is 37 years old and his teacher. He is attracted by her beauty and maturity. She is drawn to him by his youth and innocence. At the same time, Stig becomes friends with Viola's husband Kjell, who teaches him classical music, and the affair continues even after he understands that he has a relationship with his wife. but does nothing to prevent it. But Stig and Viola's passionate and forbidden relationship will have consequences they never could have expected.	['Drama']	['Bo Widerberg']	['Bo Widerberg']	['Johan Widerberg', 'Marika Lagercrantz', 'Tomas von Brömssen', 'Karin Huldt', 'Nina Gunke', 'Kenneth Milldoff', 'Björn Kjellman', 'Frida Lindholm', 'Sigge Cederlund', 'Monica Stenbeck', 'Gösta Ekstrand', 'Hilda Suovanen', 'Per Olov Börjeson', 'Jörgen Svensson', 'George Bisset', 'Nynne Schwartz', 'Magnus Andersson', 'Paul Lindsjö']
115	Haunted World of Edward D. Wood Jr., The (1995)	Documentary	Brett Thompson	Brett Thompson	Maila Nurmi, Dolores Fuller, Paul Marco, Conrad Brooks, Loretta King, Lynn Lemon, Bela Lugosi, Bela Lugosi Jr., Norma McCarty, Michael McCarthy, Mona McKinnon, Joseph F. Robertson, Lyle Talbot, Harry Thomas, Crawford John Thomas, Gregory Walcott, David Ward, and Edward D. Wood Jr.	1995	1h 29min	Not Rated	7.3	447	15	average	How was it possible that a movie like Plan 9 from Outer Space (1957) could be made? This documentary about Edward D. Wood Jr.'s masterpiece gives the answer.	['Documentary']	['Brett Thompson']	['Brett Thompson']	['Maila Nurmi', 'Dolores Fuller', 'Paul Marco', 'Conrad Brooks', 'Loretta King', 'Lynn Lemon', 'Bela Lugosi', 'Bela Lugosi Jr.', 'Norma McCarty', 'Michael McCarthy', 'Mona McKinnon', 'Joseph F. Robertson', 'Lyle Talbot', 'Harry Thomas', 'Crawford John Thomas', 'Gregory Walcott', 'David Ward', 'Edward D. Wood Jr.']
1008	I Shot Andy Warhol (1996)	Drama	Mary Harron	Jeremiah Newton, Diane Tucker, and Mary Harron	Lili Taylor, Jared Harris, Martha Plimpton, Lothaire Bluteau, Anna Thomson, Peter Friedman, Tahnee Welch, Jamie Harrold, Donovan Leitch Jr., Michael Imperioli, Reg Rogers, Bill Sage, Jill Hennessy, Coco McPherson, Myriam Cyr, Danny Morgenstern, Lola Pashalinski, and Lynn Cohen	1996	1h 43min	R	6.6	6.6K	37	average	"This is the story of Valerie Solanas who was a 60s radical preaching hatred toward men in her ""Scum"" manifesto. She wrote a screenplay for a film that she wanted Andy Warhol to produce. After many times of ignoring her, Valerie shot him."	['Drama']	['Mary Harron']	['Jeremiah Newton', 'Diane Tucker', 'Mary Harron']	['Lili Taylor', 'Jared Harris', 'Martha Plimpton', 'Lothaire Bluteau', 'Anna Thomson', 'Peter Friedman', 'Tahnee Welch', 'Jamie Harrold', 'Donovan Leitch Jr.', 'Michael Imperioli', 'Reg Rogers', 'Bill Sage', 'Jill Hennessy', 'Coco McPherson', 'Myriam Cyr', 'Danny Morgenstern', 'Lola Pashalinski', 'Lynn Cohen']
111	Truth About Cats & Dogs, The (1996)	Comedy and Romance	Michael Lehmann	Audrey Wells	Uma Thurman, Janeane Garofalo, Ben Chaplin, Jamie Foxx, James McCaffrey, Richard Coca, Stanley DeSantis, Antoinette Valente, Mitch Rouse, La Tanya M. Fisher, Faryn Einhorn, David Cross, Mary Lynn Rajskub, Bob Odenkirk, Dechen Thurman, Victoria Edwards, Lisa Marie Russell, and Robert Brinkmann	1996	1h 37min	PG-13	6.3	27K	272	popular	A successful veternarian & radio show host with low self-esteem asks her model friend to impersonate her when a handsome man wants to see her.	['Comedy', 'Romance']	['Michael Lehmann']	['Audrey Wells']	['Uma Thurman', 'Janeane Garofalo', 'Ben Chaplin', 'Jamie Foxx', 'James McCaffrey', 'Richard Coca', 'Stanley DeSantis', 'Antoinette Valente', 'Mitch Rouse', 'La Tanya M. Fisher', 'Faryn Einhorn', 'David Cross', 'Mary Lynn Rajskub', 'Bob Odenkirk', 'Dechen Thurman', 'Victoria Edwards', 'Lisa Marie Russell', 'Robert Brinkmann']
1007	Waiting for Guffman (1996)	Comedy	Christopher Guest	Christopher Guest and Eugene Levy	Christopher Guest, Fred Willard, Catherine OHara, Parker Posey, Deborah Theaker, Michael Hitchcock, Scott Williamson, Larry Miller, Don Lake, David Cross, Eugene Levy, James McQueen, Turk Pipkin, Jerry Turman, Bob Balaban, Paul Dooley, Linda Kash, and Lewis Arquette	1996	1h 24min	R	7.5	28K	47	average	An aspiring director and the marginally talented amateur cast of a hokey small-town Missouri musical production go overboard when they learn that someone from Broadway will be in attendance.	['Comedy']	['Christopher Guest']	['Christopher Guest', 'Eugene Levy']	['Christopher Guest', 'Fred Willard', 'Catherine OHara', 'Parker Posey', 'Deborah Theaker', 'Michael Hitchcock', 'Scott Williamson', 'Larry Miller', 'Don Lake', 'David Cross', 'Eugene Levy', 'James McQueen', 'Turk Pipkin', 'Jerry Turman', 'Bob Balaban', 'Paul Dooley', 'Linda Kash', 'Lewis Arquette']
1222	Judgment Night (1993)	Action	Stephen Hopkins	Lewis Colick and Jere Cunningham	Emilio Estevez, Cuba Gooding Jr., Denis Leary, Stephen Dorff, Jeremy Piven, Peter Greene, Erik Schrody, Michael Wiseman, Michael DeLorenzo, Relioues Webb, Will Zahrn, Eugene Williams, Christine Harnos, Galyn Görg, Angela Alvarado, Lauren Robinson, Doug Wert, and Raichle Watt	1993	1h 50min	R	6.6	16K	25	average	Four young friends, while taking a shortcut en route to a local boxing match, witness a brutal murder which leaves them running for their lives.	['Action']	['Stephen Hopkins']	['Lewis Colick', 'Jere Cunningham']	['Emilio Estevez', 'Cuba Gooding Jr.', 'Denis Leary', 'Stephen Dorff', 'Jeremy Piven', 'Peter Greene', 'Erik Schrody', 'Michael Wiseman', 'Michael DeLorenzo', 'Relioues Webb', 'Will Zahrn', 'Eugene Williams', 'Christine Harnos', 'Galyn Görg', 'Angela Alvarado', 'Lauren Robinson', 'Doug Wert', 'Raichle Watt']
1185	In the Army Now (1994)	Comedy and War	Daniel Petrie Jr.	Steve Zacharias, Jeff Buhai, and Robbie Fox	Pauly Shore, Lori Petty, Andy Dick, David Alan Grier, Esai Morales, Lynn Whitfield, Art LaFleur, Fabiana Udenio, Glenn Morshower, Beau Billingslea, Peter Spellos, Barry Nolan, Coleen Christie, Ryan Cutrona, Paul Mooney, Richard Assad, Allen R. Stokes, and Earl M. Nicholson	1994	1h 31min	PG	5.0	13K	18	average	Two misguided youths join the reserves to make some money for their entrepreneurial dreams. No sooner than they finish basic training are they called up to do their part to save the free world.	['Comedy', 'War']	['Daniel Petrie Jr.']	['Steve Zacharias', 'Jeff Buhai', 'Robbie Fox']	['Pauly Shore', 'Lori Petty', 'Andy Dick', 'David Alan Grier', 'Esai Morales', 'Lynn Whitfield', 'Art LaFleur', 'Fabiana Udenio', 'Glenn Morshower', 'Beau Billingslea', 'Peter Spellos', 'Barry Nolan', 'Coleen Christie', 'Ryan Cutrona', 'Paul Mooney', 'Richard Assad', 'Allen R. Stokes', 'Earl M. Nicholson']
1631	Slingshot, The (1993)	Comedy and Drama	Åke Sandgren	Åke Sandgren and Roland Schütt	Jesper Salén, Stellan Skarsgård, Basia Frydman, Niklas Olund, Ernst-Hugo Järegård, Ernst Günther, Axel Düberg, Reine Brynolfsson, Heinz Hopf, Frida Hallgren, Tomas Norström, Ing-Marie Carlsson, Rolf Lassgård, Jurek Sawka, Tommy Johnson, Per Sandberg, Margreth Weivers, and Rolf Eberg	1993	1h 42min	R	6.4	2K	2	unpopular	Stocholm in the 1920s. Young Roland lives with his socialist father, Jewish mother and a boxing brother. His mother sells condoms illegally, and from them, Roland makes slingshots which he sells. His rebellious ways has gotten him the special attention of his school teacher, who always makes sure that Roland is punished. Roland also tries to make extra money by repairing bicycles, a successful business that in the end lands him in hot water.	['Comedy', 'Drama']	['Åke Sandgren']	['Åke Sandgren', 'Roland Schütt']	['Jesper Salén', 'Stellan Skarsgård', 'Basia Frydman', 'Niklas Olund', 'Ernst-Hugo Järegård', 'Ernst Günther', 'Axel Düberg', 'Reine Brynolfsson', 'Heinz Hopf', 'Frida Hallgren', 'Tomas Norström', 'Ing-Marie Carlsson', 'Rolf Lassgård', 'Jurek Sawka', 'Tommy Johnson', 'Per Sandberg', 'Margreth Weivers', 'Rolf Eberg']
1072	Pyromaniac's Love Story, A (1995)	Comedy and Romance	Joshua Brand	Morgan Ward	William Baldwin, John Leguizamo, Sadie Frost, Erika Eleniak, Michael Lerner, Joan Plowright, Armin Mueller-Stahl, Mike Starr, Julio Oscar Mechoso, Floyd Vivino, Babs Chula, Tony Perri, Randy Butcher, Lesley Kelly, Jennifer Rolin, Elena Kudaba, Michael McCullough, and Derrick Patterson	1995	1h 34min	PG	5.3	1.1K	7	average	A pastry boy and the son of a hair-piece mogul become involved in an arson scandal. Sergio (John Leguizamo) is offered a bribe in exchange for taking the blame for the fire that destroyed his workplace. Garet (William Baldwin), the real arsonist, is apalled that someone else would try to take credit for his act of love. Before long, Sergio and Garet become entangled in a zany love-quadrangle involving Hattie (Sadie Frost) and Stephanie (Erika Eleniak).	['Comedy', 'Romance']	['Joshua Brand']	['Morgan Ward']	['William Baldwin', 'John Leguizamo', 'Sadie Frost', 'Erika Eleniak', 'Michael Lerner', 'Joan Plowright', 'Armin Mueller-Stahl', 'Mike Starr', 'Julio Oscar Mechoso', 'Floyd Vivino', 'Babs Chula', 'Tony Perri', 'Randy Butcher', 'Lesley Kelly', 'Jennifer Rolin', 'Elena Kudaba', 'Michael McCullough', 'Derrick Patterson']
